"","sample_id","full_sample_code","mountain_code","lake_code","lake_name","core","drive","top_cm","bottom_cm","mid_cm","rep_or_note","mean_range_BiSi","mean_range_C-H","max_range_BiSi","max_range_C-H","mean_BiSi","mean_C-H","total_210Pb_pCi_g","error_of_total_Pb_sd","cum_dry_mass_g_cm2","unsup_210Pb_pCi_g","error_of_unsup_Pb_sd","age_base_of_interval_yr","error_of_age_sd","date_base_AD","date_mid_AD","DMAR_g_cm2_yr","error_DMAR_sd","partial_rho_g_cm3","lead210_measured","d15N_raw","d13C","d34S","N_perc","C_perc","S_perc","CN_ratio","d15N_LinCorr","d15N","isotope_run","isotope_year_run","isotope_notes","mountain_lake_code","block","crucible","crucible_or_whirkpak_wt_g","wet_wt_with_crucible_or_whirkpak_g","dry_wt_with_crucible_or_whirkpak_g","post_550C_wt_with_crucible_g","volume_cm3","wet_wt_g","dry_wt_g","post_550C_wt_g","water_propor","organics_propor","water_perc","organics_perc","dried_100C_or_freezedried","LOI_notes","range_lake_core_drive_code","mountain_range","state","region","fish","fish_sp_current","current_fish_sp","first_stocked_yr","last_stocked_yr","first_stocked_yr_CUT","first_stocked_yr_BKT","first_stocked_yr_RBT","first_stocked_yr_GT","first_stocked_yr_STE","potential_stocking_prior_fist_documented_stocking_event","Double.checked","stocking.history","fish_disappear_or_eradicated","lat","lon","elevation_ft","elevation_m","area_m_sq_fromlindseyandMORAandNOCA","lake_perimeter_m_google","lake_area_m_google","core_depth_cm","pH","cond_uS","tds_ppm","do_mgL","temp_degF","temp_degC","lake_depth_ft","lake_depth_m","date_water_measurements","date_cored","year_cored","GPS_point","lake_data_notes","dry_perc","wet_density_g_cm3","all_rho_g_cm3","max_bottom_cm_210Pb_dated","min_bottom_cm_210Pb_dated","date_type","interpolated_date_mid_AD","interpolated_error_of_age_sd","interpolated_date_base_AD","interpolated_date_top_AD","mean_DMAR_g_cm2_yr_bottom3","mean_error_DMAR_sd_bottom3","mean_DMAR_g_cm2_yr_bottom3_max","mean_DMAR_g_cm2_yr_bottom3_min","bottom_interpolated_error","bottom_measured_date_mid_AD","thickness","accumulation_rate_cm_yr","years_per_thickness","accumulation_rate_max_cm_yr","accumulation_rate_min_cm_yr","years_per_thickness_max","years_per_thickness_min","cumulative_years","extrapolated_date_mid_AD","cumulative_years_max","extrapolated_date_mid_AD_max","cumulative_years_min","extrapolated_date_mid_AD_min","date_mid_AD_combo","date_mid_AD_min_combo","date_mid_AD_max_combo","fish_present_sample","fish_present_binary","prism_date_base_AD","prism_date_top_AD","mean_air_temp_degC_interval","mean_air_temp_1951_1980_degC","temp_anomaly_mid_cent_degC","temp_anomaly_mid_cent_degC_start","mean_air_temp_degC_anomaly_combined","mean_air_temp_degC_anomaly_extended","d15N_CNS_adj","mean_d15N_1800_1850","d15N_anomaly_mean_1800_1850","d15N_CNS_adj_start","d15N_CNS_adj_diff_from_start","d15N_start","d15N_diff_from_start","state_short","lake_name_state"
"109","CANY20_12","WIND20_CANY20_1A_1G_12","WIND20","CANY20","Canyon","1A","1G",11.5,12,11.75,"",5.26866666666667,0.100666666666667,8.98700000000001,0.207,87.127,2.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.4338444,-21.8058489,NA,0.704908766,5.685819611,NA,8.066036182,4.350447485,4.350447485,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,11,5.55745,6.07817,5.66751,5.65365,0.49,0.52072,0.11006,0.0962,0.7886,0.1259,78.8639,12.5931,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",21.1361,1.06269387755102,0.2411,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0337342734688234,14.8217213114754,0.0472832849440066,0.0201852619936403,10.5745614035088,24.7705479452055,117.036885245902,1721.66,83.5,1755.2,195.595890410959,1643.1,1721.66,1624.695,1773.605,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.350447485,4.79695944836364,-0.446511963363636,4.766075078,-0.415627593,4.766075078,-0.415627593,"WY","Canyon - WY"
"110","CANY20_12.5","WIND20_CANY20_1A_1G_12.5","WIND20","CANY20","Canyon","1A","1G",12,12.5,12.25,"",NA,NA,NA,NA,NA,NA,5.7174,0.0983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.718383,-22.09691,3.7159904,0.668,5.427,0.087,8.124251497,NA,4.718383,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,12,5.34663,5.8689,5.4661,5.45254,0.49,0.52227,0.11947,0.10591,0.7712,0.1135,77.1249,11.3501,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",22.8751,1.06585714285714,0.264,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0308080808080808,16.2295081967213,0.0431818181818182,0.0184343434343434,11.5789473684211,27.1232876712329,133.266393442623,1705.43,95.0789473684211,1743.62,222.719178082192,1615.98,1705.43,1597.575,1762.025,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.70001983609091,4.79695944836364,-0.0969396122727266,4.766075078,-0.0660552419090905,4.766075078,-0.0476920779999999,"WY","Canyon - WY"
"111","CANY20_13","WIND20_CANY20_1A_1G_13","WIND20","CANY20","Canyon","1A","1G",12.5,13,12.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.5724516,-22.073463,NA,0.650188741,5.219056375,NA,8.026986697,4.521560928,4.521560928,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,13,5.61486,6.09466,5.71014,5.69751,0.49,0.4798,0.09528,0.08265,0.8014,0.1326,80.1417,13.2557,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",19.8583,0.979183673469388,0.2246,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0362125259720985,13.8073770491803,0.0507569011576135,0.0216681507865836,9.85087719298246,23.0753424657534,147.073770491803,1691.63,104.929824561404,1733.77,245.794520547945,1592.91,1691.63,1574.505,1752.175,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.521560928,4.79695944836364,-0.275398520363636,4.766075078,-0.24451415,4.766075078,-0.24451415,"WY","Canyon - WY"
"112","CANY20_13.5","WIND20_CANY20_1A_1G_13.5","WIND20","CANY20","Canyon","1A","1G",13,13.5,13.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.642459,-22.24766,3.8344736,0.711,5.715,0.095,8.037974684,NA,4.642459,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,14,5.39058,5.89963,5.4966,5.48319,0.49,0.50905,0.10602,0.09261,0.7917,0.1265,79.173,12.6486,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",20.827,1.03887755102041,0.2371,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0343033881625193,14.5758196721311,0.0480809784900886,0.0205257978349501,10.3991228070175,24.3595890410959,161.649590163934,1677.05,115.328947368421,1723.37,270.154109589041,1568.55,1677.05,1550.145,1741.775,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.62409583609091,4.79695944836364,-0.172863612272727,4.766075078,-0.141979241909091,4.766075078,-0.123616078,"WY","Canyon - WY"
"113","CANY20_14","WIND20_CANY20_1A_1G_14","WIND20","CANY20","Canyon","1A","1G",13.5,14,13.75,"",5.26866666666667,0.100666666666667,8.98700000000001,0.207,86.841,2.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.8335956,-21.9712284,NA,0.715830218,5.701734997,NA,7.965205791,4.752436793,4.752436793,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,15,6.02577,6.52081,6.12273,6.10962,0.49,0.49504,0.09696,0.08385,0.8041,0.1352,80.4137,13.521,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",19.5863,1.01028571428571,0.2211,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0367857681290517,13.5922131147541,0.0515603799185889,0.0220111563395145,9.69736842105263,22.7157534246575,175.241803278689,1663.46,125.026315789474,1713.67,292.869863013699,1545.83,1663.46,1527.425,1732.075,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.752436793,4.79695944836364,-0.044522655363636,4.766075078,-0.0136382849999999,4.766075078,-0.0136382849999999,"WY","Canyon - WY"
"114","CANY20_14.5","WIND20_CANY20_1A_1G_14.5","WIND20","CANY20","Canyon","1A","1G",14,14.5,14.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.756345,-22.26776,3.5870528,0.694,5.58,0.093,8.040345821,NA,4.756345,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,16,5.66393,6.17866,5.76588,5.75208,0.49,0.51473,0.10195,0.08815,0.8019,0.1354,80.1935,13.536,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",19.8065,1.0504693877551,0.2239,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0363257406580319,13.7643442622951,0.050915587315766,0.0217358940002978,9.82017543859649,23.0034246575342,189.006147540984,1649.69,134.84649122807,1703.85,315.873287671233,1522.83,1649.69,1504.425,1722.255,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.73798183609091,4.79695944836364,-0.0589776122727272,4.766075078,-0.0280932419090911,4.766075078,-0.00973007800000047,"WY","Canyon - WY"
"115","CANY20_15","WIND20_CANY20_1A_1G_15","WIND20","CANY20","Canyon","1A","1G",14.5,15,14.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.794424,-22.0754676,NA,0.668884126,5.320322566,NA,7.954027252,4.728280846,4.728280846,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,17,5.60088,6.11184,5.70883,5.69506,0.49,0.51096,0.10795,0.09418,0.7887,0.1276,78.8731,12.7559,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",21.1269,1.04277551020408,0.241,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0337482710926694,14.8155737704918,0.0473029045643154,0.0201936376210235,10.5701754385965,24.7602739726027,203.821721311475,1634.88,145.416666666667,1693.28,340.633561643836,1498.07,1634.88,1479.665,1711.685,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.728280846,4.79695944836364,-0.0686786023636365,4.766075078,-0.0377942320000004,4.766075078,-0.0377942320000004,"WY","Canyon - WY"
"116","CANY20_15.5","WIND20_CANY20_1A_1G_15.5","WIND20","CANY20","Canyon","1A","1G",15,15.5,15.25,"",NA,NA,NA,NA,NA,NA,5.6068,0.0927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.768333,-22.198415,3.850736,0.6,4.794,0.081,7.99,NA,4.768333,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,18,5.51908,6.06162,5.65049,5.63621,0.49,0.54254,0.13141,0.11713,0.7578,0.1087,75.7787,10.8668,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",24.2213,1.10722448979592,0.2821,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0288313836700933,17.3422131147541,0.0404112017015243,0.0172515656386624,12.3728070175439,28.9828767123288,221.16393442623,1617.54,157.789473684211,1680.91,369.616438356164,1469.08,1617.54,1450.675,1699.315,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.74996983609091,4.79695944836364,-0.0469896122727267,4.766075078,-0.0161052419090906,4.766075078,0.00225792200000008,"WY","Canyon - WY"
"117","CANY20_16","WIND20_CANY20_1A_1G_16","WIND20","CANY20","Canyon","1A","1G",15.5,16,15.75,"",5.26866666666667,0.100666666666667,8.98700000000001,0.207,82.904,1.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.6156408,-22.043394,NA,0.557171273,4.366144202,NA,7.836269406,4.518010697,4.518010697,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,19,5.5868,6.13082,5.74186,5.72856,0.49,0.54402,0.15506,0.14176,0.715,0.0858,71.4974,8.5773,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",28.5026,1.11024489795918,0.3419,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0237886321536512,21.0184426229508,0.0333430827727406,0.0142341815345618,14.9956140350877,35.1267123287671,242.18237704918,1596.52,172.785087719298,1665.91,404.743150684931,1433.96,1596.52,1415.555,1684.315,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.518010697,4.79695944836364,-0.278948751363636,4.766075078,-0.248064381,4.766075078,-0.248064381,"WY","Canyon - WY"
"118","CANY20_16.5","WIND20_CANY20_1A_1G_16.5","WIND20","CANY20","Canyon","1A","1G",16,16.5,16.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.46164,-22.439615,3.8635136,0.529,4.203,0.072,7.945179584,NA,4.46164,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,20,5.54807,6.1108,5.72771,5.71371,0.49,0.56273,0.17964,0.16564,0.6808,0.0779,68.0771,7.7934,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",31.9229,1.14842857142857,0.3923,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0207324326620783,24.1168032786885,0.0290593933214377,0.012405472002719,17.2061403508772,40.3047945205479,266.299180327869,1572.4,189.991228070175,1648.71,445.047945205479,1393.65,1572.4,1375.245,1667.115,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.44327683609091,4.79695944836364,-0.353682612272727,4.766075078,-0.322798241909091,4.766075078,-0.304435078,"WY","Canyon - WY"
"119","CANY20_17","WIND20_CANY20_1A_1G_17","WIND20","CANY20","Canyon","1A","1G",16.5,17,16.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.5624076,-22.3791645,NA,0.51986666,4.098718839,NA,7.884173298,4.493072751,4.493072751,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,21,5.47285,6.02344,5.65234,5.63862,0.49,0.55059,0.17949,0.16577,0.674,0.0764,67.4004,7.6439,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",32.5996,1.12365306122449,0.4025,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0202070393374741,24.7438524590164,0.0283229813664596,0.0120910973084886,17.6535087719298,41.3527397260274,291.043032786885,1547.66,207.644736842105,1631.06,486.400684931507,1352.3,1547.66,1333.895,1649.465,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.493072751,4.79695944836364,-0.303886697363636,4.766075078,-0.273002327,4.766075078,-0.273002327,"WY","Canyon - WY"
"120","CANY20_17.5","WIND20_CANY20_1A_1G_17.5","WIND20","CANY20","Canyon","1A","1G",17,17.5,17.25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.602499,-22.270775,3.995936,0.575,4.587,0.078,7.977391304,NA,4.602499,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,22,5.70677,6.21934,5.83032,5.8164,0.49,0.51257,0.12355,0.10963,0.759,0.1127,75.896,11.2667,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",24.104,1.0460612244898,0.2805,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0289958407605466,17.2438524590164,0.0406417112299465,0.0173499702911468,12.3026315789474,28.8184931506849,308.286885245902,1530.41,219.947368421053,1618.75,515.219178082192,1323.48,1530.41,1305.075,1637.155,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.58413583609091,4.79695944836364,-0.212823612272727,4.766075078,-0.181939241909091,4.766075078,-0.163576078,"WY","Canyon - WY"
"121","CANY20_18","WIND20_CANY20_1A_1G_18","WIND20","CANY20","Canyon","1A","1G",17.5,18,17.75,"",5.26866666666667,0.100666666666667,8.98700000000001,0.207,86.289,2.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.4258092,-21.9301341,NA,0.611527136,4.88791804,NA,7.992969976,4.399314043,4.399314043,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,23,4.89629,5.42778,5.01641,5.00199,0.49,0.53149,0.12012,0.1057,0.774,0.12,77.3994,12.0047,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",22.6006,1.08467346938776,0.2603,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0312459982071968,16.0020491803279,0.0437956204379562,0.0186963759764374,11.4166666666667,26.7431506849315,324.28893442623,1514.41,231.364035087719,1607.34,541.962328767123,1296.74,1514.41,1278.335,1625.745,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.399314043,4.79695944836364,-0.397645405363636,4.766075078,-0.366761035,4.766075078,-0.366761035,"WY","Canyon - WY"
"122","CANY20_18.5","WIND20_CANY20_1A_1G_18.5","WIND20","CANY20","Canyon","1A","1G",18,18.5,18.25,"",NA,NA,NA,NA,NA,NA,6.3934,0.2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"y",4.4017,-22.176305,3.8031104,0.671,5.439,0.093,8.105812221,NA,4.4017,"CNS","2022","LinCorr not different from raw d15N, used in the raw d15N in the d15N column","WIND20_CANY20_1A_1G",31,24,6.00073,6.52117,6.10974,6.0953,0.49,0.52044,0.10901,0.09457,0.7905,0.1325,79.0543,13.2465,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",20.9457,1.06212244897959,0.2386,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0340877340039117,14.6680327868852,0.0477787091366303,0.0203967588711931,10.4649122807018,24.513698630137,338.956967213115,1499.74,241.828947368421,1596.87,566.47602739726,1272.22,1499.74,1253.815,1615.275,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.38333683609091,4.79695944836364,-0.413622612272727,4.766075078,-0.382738241909091,4.766075078,-0.364375078,"WY","Canyon - WY"
"123","CANY20_19","WIND20_CANY20_1A_1G_19","WIND20","CANY20","Canyon","1A","1G",18.5,19,18.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n",4.3846288,-21.8619777,NA,0.686212406,5.437623341,NA,7.924111097,4.316139359,4.316139359,"CN","2022","LinCorr calculated and used in the d15N column","WIND20_CANY20_1A_1G",31,25,5.79606,6.30064,5.90121,5.88732,0.49,0.50458,0.10515,0.09126,0.7916,0.1321,79.1609,13.2097,"100C","","WIND20_CANY20_1A_1G","Wind River","Wyoming","Rocky Mountain",0,NA,"",NA,"","","","","","",NA,"y","",NA,42.634495,-109.002866,11069.6,3374,88621,1307,87828,22,6.72,12.9,NA,9.28,40.1,4.5,44,13.41,"17-Jul-19","5-Aug-20",2020,NA,"area, elevation, temp, ph conductivity, DO, fish species all from lindsey in 2019, location approximate - GPS died",20.8391,1.02975510204082,0.2372,8,0.5,"extrapolated",NA,NA,NA,NA,0.00813333333333333,0.00326666666666667,0.0114,0.00486666666666667,18.405,1838.7,0.5,0.0342889263631253,14.5819672131148,0.0480607082630691,0.0205171444631816,10.4035087719298,24.3698630136986,353.53893442623,1485.16,252.232456140351,1586.47,590.845890410959,1247.85,1485.16,1229.445,1604.875,"fishless",0,NA,NA,NA,-2.21333333333333,NA,-0.740512820512821,-0.740512820512821,-0.740512820512821,4.316139359,4.79695944836364,-0.480820089363636,4.766075078,-0.449935719,4.766075078,-0.449935719,"WY","Canyon - WY"
