qseqid,qlen,sseqid,pident,evalue,bitscore,qcovs,length,ssciname
ZOTU-V7_11874,223,gi|418206697|gb|JX945132.1|,95.964,4.09e-96,363,100,223,Diaptomus cyaneus
ZOTU-V7_11874,223,gi|418206696|gb|JX945131.1|,95.964,4.09e-96,363,100,223,Arctodiaptomus wierzejskii
ZOTU-V7_11874,223,gi|418206695|gb|JX945130.1|,95.964,4.09e-96,363,100,223,Arctodiaptomus salinus
ZOTU-V7_11874,223,gi|418206694|gb|JX945129.1|,95.964,4.09e-96,363,100,223,Hemidiaptomus ignatovi
ZOTU-V7_11874,223,gi|418206692|gb|JX945127.1|,95.964,4.09e-96,363,100,223,Hemidiaptomus hungaricus
ZOTU-V7_11874,223,gi|418206691|gb|JX945126.1|,95.964,4.09e-96,363,100,223,Hemidiaptomus superbus
ZOTU-V7_11874,223,gi|418206689|gb|JX945124.1|,95.964,4.09e-96,363,100,223,Diaptomus kenitraensis
ZOTU-V7_11874,223,gi|418206688|gb|JX945123.1|,95.964,4.09e-96,363,100,223,Diaptomus castor
ZOTU-V7_11874,223,gi|418206686|gb|JX945121.1|,95.964,4.09e-96,363,100,223,Eudiaptomus vulgaris
ZOTU-V7_11874,223,gi|1885997855|gb|MT847600.1|,95.964,4.09e-96,363,100,223,Eudiaptomus padanus
ZOTU-V7_11874,223,gi|1885730187|gb|MT840103.1|,95.964,4.09e-96,363,100,223,Calanoida sp. A986C
ZOTU-V7_11874,223,gi|330434664|gb|HM135097.1|,95.964,4.09e-96,363,100,223,uncultured metazoan
ZOTU-V7_11874,223,gi|330434663|gb|HM135096.1|,95.964,4.09e-96,363,100,223,uncultured metazoan
ZOTU-V7_11874,223,gi|330434662|gb|HM135095.1|,95.964,4.09e-96,363,100,223,uncultured metazoan
ZOTU-V7_11874,223,gi|299789655|gb|GU067991.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789648|gb|GU067984.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789647|gb|GU067983.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789623|gb|GU067959.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789611|gb|GU067947.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789605|gb|GU067941.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789599|gb|GU067935.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789573|gb|GU067909.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789571|gb|GU067907.1|,95.964,4.09e-96,363,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|223035696|gb|FJ355421.1|,95.964,4.09e-96,363,100,223,uncultured eukaryote
ZOTU-V7_11874,223,gi|37811498|gb|AY339161.1|,95.964,4.09e-96,363,100,223,Skistodiaptomus pygmaeus
ZOTU-V7_11874,223,gi|37811497|gb|AY339160.1|,95.964,4.09e-96,363,100,223,Skistodiaptomus pallidus
ZOTU-V7_11874,223,gi|37811495|gb|AY339158.1|,95.964,4.09e-96,363,100,223,Skistodiaptomus mississippiensis
ZOTU-V7_11874,223,gi|37811494|gb|AY339157.1|,95.964,4.09e-96,363,100,223,Onychodiaptomus sanguineus
ZOTU-V7_11874,223,gi|37811492|gb|AY339155.1|,95.964,4.09e-96,363,100,223,Leptodiaptomus sicilis
ZOTU-V7_11874,223,gi|37811487|gb|AY339150.1|,95.964,4.09e-96,363,100,223,Hesperodiaptomus shoshone
ZOTU-V7_11874,223,gi|37811486|gb|AY339149.1|,95.964,4.09e-96,363,100,223,Eudiaptomus graciloides
ZOTU-V7_11874,223,gi|37811485|gb|AY339148.1|,95.964,4.09e-96,363,100,223,Eudiaptomus gracilis
ZOTU-V7_11874,223,gi|37811484|gb|AY339147.1|,95.964,4.09e-96,363,100,223,Arctodiaptomus dorsalis
ZOTU-V7_11874,223,gi|37811483|gb|AY339146.1|,95.964,4.09e-96,363,100,223,Aglaodiaptomus leptopus
ZOTU-V7_11874,223,gi|37811482|gb|AY339145.1|,95.964,4.09e-96,363,100,223,Aglaodiaptomus clavipoides
ZOTU-V7_11874,223,gi|37811481|gb|AY339144.1|,95.964,4.09e-96,363,100,223,Aglaodiaptomus spatulocrenatus
ZOTU-V7_11874,223,gi|1372261903|gb|MH145356.1|,95.516,1.90e-94,357,100,223,Heliodiaptomus viduus
ZOTU-V7_11874,223,gi|1004168810|gb|KR048711.1|,95.516,1.90e-94,357,100,223,Sinodiaptomus sarsi
ZOTU-V7_11874,223,gi|1004168809|gb|KR048710.1|,95.516,1.90e-94,357,100,223,Neodiaptomus schmackeri
ZOTU-V7_11874,223,gi|1004168808|gb|KR048709.1|,95.516,1.90e-94,357,100,223,Heliodiaptomus kikuchii
ZOTU-V7_11874,223,gi|1004168807|gb|KR048708.1|,95.516,1.90e-94,357,100,223,Acanthodiaptomus pacificus
ZOTU-V7_11874,223,gi|585113514|gb|KF910081.1|,95.516,1.90e-94,357,100,223,uncultured metazoan
ZOTU-V7_11874,223,gi|299789645|gb|GU067981.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789635|gb|GU067971.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789633|gb|GU067969.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789632|gb|GU067968.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789631|gb|GU067967.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789619|gb|GU067955.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789616|gb|GU067952.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789600|gb|GU067936.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789587|gb|GU067923.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789578|gb|GU067914.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|37811496|gb|AY339159.1|,95.516,1.90e-94,357,100,223,Skistodiaptomus oregonensis
ZOTU-V7_11874,223,gi|37811493|gb|AY339156.1|,95.516,1.90e-94,357,100,223,Mastigodiaptomus nesus
ZOTU-V7_11874,223,gi|299789613|gb|GU067949.1|,95.516,6.85e-94,355,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|299789626|gb|GU067962.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_11874,223,gi|197253353|gb|EU910598.1|,95.067,8.86e-93,351,100,223,Arthropoda environmental sample
ZOTU-V7_11874,223,gi|37811491|gb|AY339154.1|,95.067,8.86e-93,351,100,223,Leptodiaptomus moorei
ZOTU-V7_11874,223,gi|37811490|gb|AY339153.1|,95.067,8.86e-93,351,100,223,Leptodiaptomus minutus
ZOTU-V7_11874,223,gi|37811488|gb|AY339151.1|,95.067,8.86e-93,351,100,223,Leptodiaptomus ashlandi
ZOTU-V7_11874,223,gi|585113511|gb|KF910078.1|,95.045,3.19e-92,350,99,222,uncultured metazoan
ZOTU-V7_11874,223,gi|585113516|gb|KF910083.1|,94.643,4.12e-91,346,100,224,uncultured metazoan
ZOTU-V7_11874,223,gi|197253350|gb|EU910595.1|,94.619,4.12e-91,346,100,223,Arthropoda environmental sample
ZOTU-V7_11874,223,gi|585113509|gb|KF910076.1|,94.170,1.92e-89,340,100,223,uncultured metazoan
ZOTU-V7_11874,223,gi|521764632|gb|KC815329.1|,94.170,1.92e-89,340,100,223,Pseudodiaptomus euryhalinus
ZOTU-V7_11874,223,gi|585113512|gb|KF910079.1|,94.196,6.90e-89,339,100,224,uncultured metazoan
ZOTU-V7_11874,223,gi|37811489|gb|AY339152.1|,94.170,6.90e-89,339,100,223,Leptodiaptomus coloradensis
ZOTU-V7_12384,370,gi|3249657|gb|AF070491.1|AF070491,94.737,8.74e-145,525,91,342,Chydorus sphaericus
ZOTU-V7_13023,473,gi|3249663|gb|AF070497.1|AF070497,97.973,0.0,763,93,444,Daphnia galeata
ZOTU-V7_13023,473,gi|1885997854|gb|MT847599.1|,94.017,0.0,750,99,468,Daphnia galeata
ZOTU-V7_13073,223,gi|682124614|gb|KM091948.1|,95.982,4.09e-96,363,100,224,Eudiaptomus graciloides
ZOTU-V7_13073,223,gi|418206687|gb|JX945122.1|,95.982,4.09e-96,363,100,224,Hemidiaptomus gurneyi canaanita
ZOTU-V7_13073,223,gi|418206700|gb|JX945135.1|,95.982,4.09e-96,363,100,224,Arctodiaptomus cf. stephanidesi FM-2012
ZOTU-V7_13073,223,gi|418206699|gb|JX945134.1|,95.982,4.09e-96,363,100,224,Copidodiaptomus numidicus
ZOTU-V7_13073,223,gi|418206698|gb|JX945133.1|,95.982,4.09e-96,363,100,224,Diaptomus mirus
ZOTU-V7_13073,223,gi|418206697|gb|JX945132.1|,95.982,4.09e-96,363,100,224,Diaptomus cyaneus
ZOTU-V7_13073,223,gi|418206696|gb|JX945131.1|,95.982,4.09e-96,363,100,224,Arctodiaptomus wierzejskii
ZOTU-V7_13073,223,gi|418206695|gb|JX945130.1|,95.982,4.09e-96,363,100,224,Arctodiaptomus salinus
ZOTU-V7_13073,223,gi|418206694|gb|JX945129.1|,95.982,4.09e-96,363,100,224,Hemidiaptomus ignatovi
ZOTU-V7_13073,223,gi|418206692|gb|JX945127.1|,95.982,4.09e-96,363,100,224,Hemidiaptomus hungaricus
ZOTU-V7_13073,223,gi|418206691|gb|JX945126.1|,95.982,4.09e-96,363,100,224,Hemidiaptomus superbus
ZOTU-V7_13073,223,gi|418206689|gb|JX945124.1|,95.982,4.09e-96,363,100,224,Diaptomus kenitraensis
ZOTU-V7_13073,223,gi|418206688|gb|JX945123.1|,95.982,4.09e-96,363,100,224,Diaptomus castor
ZOTU-V7_13073,223,gi|418206686|gb|JX945121.1|,95.982,4.09e-96,363,100,224,Eudiaptomus vulgaris
ZOTU-V7_13073,223,gi|1885997855|gb|MT847600.1|,95.982,4.09e-96,363,100,224,Eudiaptomus padanus
ZOTU-V7_13073,223,gi|1885730187|gb|MT840103.1|,95.982,4.09e-96,363,100,224,Calanoida sp. A986C
ZOTU-V7_13073,223,gi|330434664|gb|HM135097.1|,95.982,4.09e-96,363,100,224,uncultured metazoan
ZOTU-V7_13073,223,gi|330434663|gb|HM135096.1|,95.982,4.09e-96,363,100,224,uncultured metazoan
ZOTU-V7_13073,223,gi|330434662|gb|HM135095.1|,95.982,4.09e-96,363,100,224,uncultured metazoan
ZOTU-V7_13073,223,gi|299789655|gb|GU067991.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789648|gb|GU067984.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789647|gb|GU067983.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789632|gb|GU067968.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789623|gb|GU067959.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789611|gb|GU067947.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789605|gb|GU067941.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789599|gb|GU067935.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789573|gb|GU067909.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789571|gb|GU067907.1|,95.982,4.09e-96,363,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|223035696|gb|FJ355421.1|,95.982,4.09e-96,363,100,224,uncultured eukaryote
ZOTU-V7_13073,223,gi|37811498|gb|AY339161.1|,95.982,4.09e-96,363,100,224,Skistodiaptomus pygmaeus
ZOTU-V7_13073,223,gi|37811497|gb|AY339160.1|,95.982,4.09e-96,363,100,224,Skistodiaptomus pallidus
ZOTU-V7_13073,223,gi|37811495|gb|AY339158.1|,95.982,4.09e-96,363,100,224,Skistodiaptomus mississippiensis
ZOTU-V7_13073,223,gi|37811494|gb|AY339157.1|,95.982,4.09e-96,363,100,224,Onychodiaptomus sanguineus
ZOTU-V7_13073,223,gi|37811492|gb|AY339155.1|,95.982,4.09e-96,363,100,224,Leptodiaptomus sicilis
ZOTU-V7_13073,223,gi|37811487|gb|AY339150.1|,95.982,4.09e-96,363,100,224,Hesperodiaptomus shoshone
ZOTU-V7_13073,223,gi|37811486|gb|AY339149.1|,95.982,4.09e-96,363,100,224,Eudiaptomus graciloides
ZOTU-V7_13073,223,gi|37811485|gb|AY339148.1|,95.982,4.09e-96,363,100,224,Eudiaptomus gracilis
ZOTU-V7_13073,223,gi|37811484|gb|AY339147.1|,95.982,4.09e-96,363,100,224,Arctodiaptomus dorsalis
ZOTU-V7_13073,223,gi|37811483|gb|AY339146.1|,95.982,4.09e-96,363,100,224,Aglaodiaptomus leptopus
ZOTU-V7_13073,223,gi|37811482|gb|AY339145.1|,95.982,4.09e-96,363,100,224,Aglaodiaptomus clavipoides
ZOTU-V7_13073,223,gi|37811481|gb|AY339144.1|,95.982,4.09e-96,363,100,224,Aglaodiaptomus spatulocrenatus
ZOTU-V7_13073,223,gi|1372261903|gb|MH145356.1|,95.536,1.90e-94,357,100,224,Heliodiaptomus viduus
ZOTU-V7_13073,223,gi|1004168810|gb|KR048711.1|,95.536,1.90e-94,357,100,224,Sinodiaptomus sarsi
ZOTU-V7_13073,223,gi|1004168809|gb|KR048710.1|,95.536,1.90e-94,357,100,224,Neodiaptomus schmackeri
ZOTU-V7_13073,223,gi|1004168808|gb|KR048709.1|,95.536,1.90e-94,357,100,224,Heliodiaptomus kikuchii
ZOTU-V7_13073,223,gi|1004168807|gb|KR048708.1|,95.536,1.90e-94,357,100,224,Acanthodiaptomus pacificus
ZOTU-V7_13073,223,gi|585113514|gb|KF910081.1|,95.536,1.90e-94,357,100,224,uncultured metazoan
ZOTU-V7_13073,223,gi|299789645|gb|GU067981.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789635|gb|GU067971.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789633|gb|GU067969.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789631|gb|GU067967.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789619|gb|GU067955.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789616|gb|GU067952.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789600|gb|GU067936.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789587|gb|GU067923.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|299789578|gb|GU067914.1|,95.536,1.90e-94,357,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|37811496|gb|AY339159.1|,95.536,1.90e-94,357,100,224,Skistodiaptomus oregonensis
ZOTU-V7_13073,223,gi|37811493|gb|AY339156.1|,95.536,1.90e-94,357,100,224,Mastigodiaptomus nesus
ZOTU-V7_13073,223,gi|585113512|gb|KF910079.1|,95.516,6.85e-94,355,100,223,uncultured metazoan
ZOTU-V7_13073,223,gi|299789613|gb|GU067949.1|,95.536,6.85e-94,355,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|585113516|gb|KF910083.1|,95.067,8.86e-93,351,100,223,uncultured metazoan
ZOTU-V7_13073,223,gi|299789626|gb|GU067962.1|,95.089,8.86e-93,351,100,224,Eudiaptomus environmental sample
ZOTU-V7_13073,223,gi|197253353|gb|EU910598.1|,95.089,8.86e-93,351,100,224,Arthropoda environmental sample
ZOTU-V7_13073,223,gi|37811491|gb|AY339154.1|,95.089,8.86e-93,351,100,224,Leptodiaptomus moorei
ZOTU-V7_13073,223,gi|37811490|gb|AY339153.1|,95.089,8.86e-93,351,100,224,Leptodiaptomus minutus
ZOTU-V7_13073,223,gi|37811488|gb|AY339151.1|,95.089,8.86e-93,351,100,224,Leptodiaptomus ashlandi
ZOTU-V7_13073,223,gi|585113511|gb|KF910078.1|,95.067,3.19e-92,350,99,223,uncultured metazoan
ZOTU-V7_13073,223,gi|585113509|gb|KF910076.1|,94.643,4.12e-91,346,100,224,uncultured metazoan
ZOTU-V7_13073,223,gi|197253350|gb|EU910595.1|,94.643,4.12e-91,346,100,224,Arthropoda environmental sample
ZOTU-V7_13073,223,gi|521764632|gb|KC815329.1|,94.196,1.92e-89,340,100,224,Pseudodiaptomus euryhalinus
ZOTU-V7_13073,223,gi|37811489|gb|AY339152.1|,94.196,6.90e-89,339,100,224,Leptodiaptomus coloradensis
ZOTU-V7_13655,224,gi|1036125572|gb|KX070225.1|,98.661,1.13e-106,398,100,224,Harpacticoida sp. 8221020
ZOTU-V7_13655,224,gi|1036125558|gb|KX070211.1|,98.661,1.13e-106,398,100,224,Harpacticoida sp. 7451005
ZOTU-V7_13655,224,gi|1036125477|gb|KX070130.1|,98.661,1.13e-106,398,100,224,Harpacticoida sp. 4311022
ZOTU-V7_13655,224,gi|1238790011|gb|MF077756.1|,98.214,5.25e-105,392,100,224,Stenocopiinae sp. DZMB560
ZOTU-V7_13655,224,gi|1238790009|gb|MF077754.1|,98.214,5.25e-105,392,100,224,Sarsameira sp. DZMB468
ZOTU-V7_13655,224,gi|1238790002|gb|MF077747.1|,98.214,5.25e-105,392,100,224,Argestidae sp. DZMB629
ZOTU-V7_13655,224,gi|1036125575|gb|KX070228.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 8221023
ZOTU-V7_13655,224,gi|1036125574|gb|KX070227.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 8221022
ZOTU-V7_13655,224,gi|1036125552|gb|KX070205.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 7271010
ZOTU-V7_13655,224,gi|1036125520|gb|KX070173.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 5721010
ZOTU-V7_13655,224,gi|1036125518|gb|KX070171.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 5721001
ZOTU-V7_13655,224,gi|1036125515|gb|KX070168.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 5521019
ZOTU-V7_13655,224,gi|1036125490|gb|KX070143.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 4581016
ZOTU-V7_13655,224,gi|1036125485|gb|KX070138.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 4581002
ZOTU-V7_13655,224,gi|1036125480|gb|KX070133.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 4451012
ZOTU-V7_13655,224,gi|1036125472|gb|KX070125.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 4271015
ZOTU-V7_13655,224,gi|1036125458|gb|KX070111.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 3381022
ZOTU-V7_13655,224,gi|1036125448|gb|KX070101.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 3271010
ZOTU-V7_13655,224,gi|1036125439|gb|KX070092.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 3181004
ZOTU-V7_13655,224,gi|1036125416|gb|KX070069.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 2341020
ZOTU-V7_13655,224,gi|1036125413|gb|KX070066.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 2341014
ZOTU-V7_13655,224,gi|1036125409|gb|KX070062.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 2281010
ZOTU-V7_13655,224,gi|1036125404|gb|KX070057.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 1641015
ZOTU-V7_13655,224,gi|1036125392|gb|KX070045.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 1261014
ZOTU-V7_13655,224,gi|1036125388|gb|KX070041.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 1261003
ZOTU-V7_13655,224,gi|1036125387|gb|KX070040.1|,98.214,5.25e-105,392,100,224,Harpacticoida sp. 1181020
ZOTU-V7_13655,224,gi|1015467694|gb|KT899299.1|,98.214,5.25e-105,392,100,224,cf. Psyllocamptus sp. 8641003
ZOTU-V7_13655,224,gi|1015467688|gb|KT899293.1|,98.214,5.25e-105,392,100,224,cf. Psyllocamptus sp. 8381029
ZOTU-V7_13655,224,gi|1015467645|gb|KT899250.1|,98.214,5.25e-105,392,100,224,Cletodes cf. longicaudatus 4581020
ZOTU-V7_13655,224,gi|1015467632|gb|KT899237.1|,98.214,5.25e-105,392,100,224,Cletodes cf. longicaudatus 4151007
ZOTU-V7_13655,224,gi|1682037515|gb|MN061659.1|,98.214,5.25e-105,392,100,224,Canthocamptus staphylinus
ZOTU-V7_13655,224,gi|1682037514|gb|MN061658.1|,98.214,5.25e-105,392,100,224,Canthocamptus staphylinus
ZOTU-V7_13655,224,gi|1682037513|gb|MN061657.1|,98.214,5.25e-105,392,100,224,Canthocamptus staphylinus
ZOTU-V7_13655,224,gi|1682037512|gb|MN061656.1|,98.214,5.25e-105,392,100,224,Canthocamptus staphylinus
ZOTU-V7_13655,224,gi|1682037511|gb|MN061655.1|,98.214,5.25e-105,392,100,224,Canthocamptus staphylinus
ZOTU-V7_13655,224,gi|1682037510|gb|MN061654.1|,98.214,5.25e-105,392,100,224,Canthocamptus staphylinus
ZOTU-V7_13655,224,gi|347575513|gb|JN150998.1|,98.214,5.25e-105,392,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575358|gb|JN150843.1|,98.214,5.25e-105,392,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|170601586|gb|EU380310.1|,98.214,5.25e-105,392,100,224,Eurycletodes laticauda
ZOTU-V7_13655,224,gi|170601584|gb|EU380309.1|,98.214,5.25e-105,392,100,224,Itunella muelleri
ZOTU-V7_13655,224,gi|170601576|gb|EU380307.1|,98.214,5.25e-105,392,100,224,Attheyella crassa
ZOTU-V7_13655,224,gi|1238790032|gb|MF077777.1|,98.214,1.89e-104,390,100,224,Mesocletodes sp. DZMB330
ZOTU-V7_13655,224,gi|1221263500|gb|KY554586.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|1036125569|gb|KX070222.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 8221016
ZOTU-V7_13655,224,gi|1036125565|gb|KX070218.1|,98.198,1.89e-104,390,99,222,Harpacticoida sp. 8221002
ZOTU-V7_13655,224,gi|1036125560|gb|KX070213.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 7511005
ZOTU-V7_13655,224,gi|1036125557|gb|KX070210.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 7451003
ZOTU-V7_13655,224,gi|1036125545|gb|KX070198.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 6771020
ZOTU-V7_13655,224,gi|1036125544|gb|KX070197.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 6771018
ZOTU-V7_13655,224,gi|1036125528|gb|KX070181.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 6481003
ZOTU-V7_13655,224,gi|1036125508|gb|KX070161.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 5441020
ZOTU-V7_13655,224,gi|1036125503|gb|KX070156.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 5441003
ZOTU-V7_13655,224,gi|1036125502|gb|KX070155.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 5441001
ZOTU-V7_13655,224,gi|1036125498|gb|KX070151.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 5171011
ZOTU-V7_13655,224,gi|1036125440|gb|KX070093.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 3181015
ZOTU-V7_13655,224,gi|1036125429|gb|KX070082.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 2551003
ZOTU-V7_13655,224,gi|1036125424|gb|KX070077.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 2451010
ZOTU-V7_13655,224,gi|1036125391|gb|KX070044.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 1261013
ZOTU-V7_13655,224,gi|1036125389|gb|KX070042.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 1261004
ZOTU-V7_13655,224,gi|1036125386|gb|KX070039.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 1181011
ZOTU-V7_13655,224,gi|1036125385|gb|KX070038.1|,98.214,1.89e-104,390,100,224,Harpacticoida sp. 1181009
ZOTU-V7_13655,224,gi|1015467676|gb|KT899281.1|,98.214,1.89e-104,390,100,224,cf. Pusillargillus sp. 2 EEE-2016
ZOTU-V7_13655,224,gi|1015467664|gb|KT899269.1|,98.214,1.89e-104,390,100,224,Mesocletodes sp. 6311017
ZOTU-V7_13655,224,gi|347575071|gb|JN150556.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575068|gb|JN150553.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575061|gb|JN150546.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575059|gb|JN150544.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575054|gb|JN150539.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575052|gb|JN150537.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575042|gb|JN150527.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575031|gb|JN150516.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575026|gb|JN150511.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575019|gb|JN150504.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347574884|gb|JN150369.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575003|gb|JN150488.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347575000|gb|JN150485.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347574999|gb|JN150484.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347574993|gb|JN150478.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347574991|gb|JN150476.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
ZOTU-V7_13655,224,gi|347574984|gb|JN150469.1|,98.214,1.89e-104,390,100,224,uncultured eukaryote
